Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       6/12          CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity>::Property_map(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_array<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity>*) [1804]
                0.00    0.00       6/6           std::pair<std::__decay_and_strip<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity> >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity>, bool>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity>&&, bool&&) [2137]
-----------------------------------------------
                0.00    0.00       6/6           CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_container<CGAL::SM_Vertex_index>::~Property_container() [443]
[442]    0.0    0.00    0.00       6         CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_container<CGAL::SM_Vertex_index>::clear() [442]
                0.00    0.00      30/1073609     std::vector<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array*, std::allocator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array*> >::size() const [62]
                0.00    0.00      24/426916      std::vector<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array*, std::allocator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array*> >::operator[](unsigned long) [683]
                0.00    0.00       6/12          CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_array<CGAL::Vector_3<CGAL::Simple_cartesian<double> > >::~Property_array() [1809]
                0.00    0.00       6/18          CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_array<bool>::~Property_array() [1725]
                0.00    0.00       6/6           CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_array<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::~Property_array() [1990]
                0.00    0.00       6/6           CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_array<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity>::~Property_array() [1984]
                0.00    0.00       6/24          std::vector<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array*, std::allocator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array*> >::clear() [1704]
-----------------------------------------------
                0.00    0.00       6/6           CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::~Surface_mesh() [414]
[443]    0.0    0.00    0.00       6         CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_container<CGAL::SM_Vertex_index>::~Property_container() [443]
                0.00    0.00       6/6           CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_container<CGAL::SM_Vertex_index>::clear() [442]
                0.00    0.00       6/24          std::vector<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array*, std::allocator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array*> >::~vector() [1706]
-----------------------------------------------
                0.00    0.00       3/3           Object::init(aiMesh const*) <cycle 1> [9]
[444]    0.0    0.00    0.00       3         CGAL::Iso_cuboid_3<CGAL::Simple_cartesian<double> >::bbox() const [444]
                0.00    0.00       3/3           CGAL::CartesianKernelFunctors::Construct_bbox_3<CGAL::Simple_cartesian<double> >::operator()(CGAL::Iso_cuboid_3<CGAL::Simple_cartesian<double> > const&) const [445]
                0.00    0.00       3/3           CGAL::Cartesian_base_no_ref_count<double, CGAL::Simple_cartesian<double> >::construct_bbox_3_object() const [2225]
-----------------------------------------------
                0.00    0.00       3/3           CGAL::Iso_cuboid_3<CGAL::Simple_cartesian<double> >::bbox() const [444]
[445]    0.0    0.00    0.00       3         CGAL::CartesianKernelFunctors::Construct_bbox_3<CGAL::Simple_cartesian<double> >::operator()(CGAL::Iso_cuboid_3<CGAL::Simple_cartesian<double> > const&) const [445]
                0.00    0.00       6/6           CGAL::CartesianKernelFunctors::Construct_bbox_3<CGAL::Simple_cartesian<double> >::operator()(CGAL::Point_3<CGAL::Simple_cartesian<double> > const&) const [446]
                0.00    0.00       3/9           CGAL::Iso_cuboid_3<CGAL::Simple_cartesian<double> >::max() const [1903]
                0.00    0.00       3/9           CGAL::Iso_cuboid_3<CGAL::Simple_cartesian<double> >::min() const [1904]
                0.00    0.00       3/3           CGAL::Bbox_3::operator+(CGAL::Bbox_3 const&) const [2228]
-----------------------------------------------
                0.00    0.00       6/6           CGAL::CartesianKernelFunctors::Construct_bbox_3<CGAL::Simple_cartesian<double> >::operator()(CGAL::Iso_cuboid_3<CGAL::Simple_cartesian<double> > const&) const [445]
[446]    0.0    0.00    0.00       6         CGAL::CartesianKernelFunctors::Construct_bbox_3<CGAL::Simple_cartesian<double> >::operator()(CGAL::Point_3<CGAL::Simple_cartesian<double> > const&) const [446]
                0.00    0.00       6/613306      CGAL::Point_3<CGAL::Simple_cartesian<double> >::y() const [43]
                0.00    0.00       6/613274      CGAL::Point_3<CGAL::Simple_cartesian<double> >::z() const [75]
                0.00    0.00       6/613324      CGAL::Point_3<CGAL::Simple_cartesian<double> >::x() const [204]
                0.00    0.00      18/18          CGAL::Real_embeddable_traits<double>::To_interval::result_type CGAL::to_interval<double>(double const&) [1723]
                0.00    0.00       6/9           CGAL::Bbox_3::Bbox_3(double, double, double, double, double, double) [1884]
-----------------------------------------------
                0.00    0.00       3/3           CGAL::Simple_cartesian<double>::Point_3 CGAL::midpoint<CGAL::Simple_cartesian<double> >(CGAL::Point_3<CGAL::Simple_cartesian<double> > const&, CGAL::Point_3<CGAL::Simple_cartesian<double> > const&) [448]
[447]    0.0    0.00    0.00       3         CGAL::Simple_cartesian<double>::Point_3 CGAL::internal::midpoint<CGAL::Simple_cartesian<double> >(CGAL::Simple_cartesian<double>::Point_3 const&, CGAL::Simple_cartesian<double>::Point_3 const&, CGAL::Simple_cartesian<double> const&) [447]
                0.00    0.00       3/3           CGAL::CartesianKernelFunctors::Construct_midpoint_3<CGAL::Simple_cartesian<double> >::operator()(CGAL::Point_3<CGAL::Simple_cartesian<double> > const&, CGAL::Point_3<CGAL::Simple_cartesian<double> > const&) const [449]
                0.00    0.00       3/3           CGAL::Cartesian_base_no_ref_count<double, CGAL::Simple_cartesian<double> >::construct_midpoint_3_object() const [2226]
-----------------------------------------------
                0.00    0.00       3/3           IbsGenerator::getInputForVoronoi() <cycle 1> [216]
[448]    0.0    0.00    0.00       3         CGAL::Simple_cartesian<double>::Point_3 CGAL::midpoint<CGAL::Simple_cartesian<double> >(CGAL::Point_3<CGAL::Simple_cartesian<double> > const&, CGAL::Point_3<CGAL::Simple_cartesian<double> > const&) [448]
                0.00    0.00       3/3           CGAL::Simple_cartesian<double>::Point_3 CGAL::internal::midpoint<CGAL::Simple_cartesian<double> >(CGAL::Simple_cartesian<double>::Point_3 const&, CGAL::Simple_cartesian<double>::Point_3 const&, CGAL::Simple_cartesian<double> const&) [447]
-----------------------------------------------
                0.00    0.00       3/3           CGAL::Simple_cartesian<double>::Point_3 CGAL::internal::midpoint<CGAL::Simple_cartesian<double> >(CGAL::Simple_cartesian<double>::Point_3 const&, CGAL::Simple_cartesian<double>::Point_3 const&, CGAL::Simple_cartesian<double> const&) [447]
[449]    0.0    0.00    0.00       3         CGAL::CartesianKernelFunctors::Construct_midpoint_3<CGAL::Simple_cartesian<double> >::operator()(CGAL::Point_3<CGAL::Simple_cartesian<double> > const&, CGAL::Point_3<CGAL::Simple_cartesian<double> > const&) const [449]
                0.00    0.00       6/613306      CGAL::Point_3<CGAL::Simple_cartesian<double> >::y() const [43]
                0.00    0.00       6/613274      CGAL::Point_3<CGAL::Simple_cartesian<double> >::z() const [75]
                0.00    0.00       6/613324      CGAL::Point_3<CGAL::Simple_cartesian<double> >::x() const [204]
                0.00    0.00       3/3           void CGAL::midpointC3<double>(double const&, double const&, double const&, double const&, double const&, double const&, double&, double&, double&) [2178]
                0.00    0.00       3/15          CGAL::CartesianKernelFunctors::Construct_point_3<CGAL::Simple_cartesian<double> >::operator()(double const&, double const&, double const&) const [1777]
-----------------------------------------------
                0.00    0.00       3/9           Sampler::Sampler(Mesh const&, SamplingMethod) [235]
                0.00    0.00       6/9           Mesh::Mesh(std::shared_ptr<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >) [13]
[450]    0.0    0.00    0.00       9         std::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, CGAL::Vector_3<CGAL::Simple_cartesian<double> > >, bool> CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::property_map<CGAL::SM_Face_index, CGAL::Vector_3<CGAL::Simple_cartesian<double> > >(std::string const&) const [450]
                0.00    0.00       9/9           std::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, CGAL::Vector_3<CGAL::Simple_cartesian<double> > >, bool> CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_container<CGAL::SM_Face_index>::get<CGAL::Vector_3<CGAL::Simple_cartesian<double> > >(std::string const&) const [451]
                0.00    0.00       9/42          CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_selector<CGAL::SM_Face_index, true>::Property_selector(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >*) [1643]
                0.00    0.00       9/42          CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_selector<CGAL::SM_Face_index, true>::operator()() [1644]
-----------------------------------------------
                0.00    0.00       9/9           std::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, CGAL::Vector_3<CGAL::Simple_cartesian<double> > >, bool> CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::property_map<CGAL::SM_Face_index, CGAL::Vector_3<CGAL::Simple_cartesian<double> > >(std::string const&) const [450]
[451]    0.0    0.00    0.00       9         std::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, CGAL::Vector_3<CGAL::Simple_cartesian<double> > >, bool> CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_container<CGAL::SM_Face_index>::get<CGAL::Vector_3<CGAL::Simple_cartesian<double> > >(std::string const&) const [451]
                0.00    0.00      27/1073609     std::vector<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array*, std::allocator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array*> >::size() const [62]
                0.00    0.00      30/492261      std::vector<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array*, std::allocator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array*> >::operator[](unsigned long) const [662]
                0.00    0.00      24/393897      CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array::name() const [691]
                0.00    0.00      24/393897      __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [692]
                0.00    0.00       9/27          CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, CGAL::Vector_3<CGAL::Simple_cartesian<double> > >::Property_map(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_array<CGAL::Vector_3<CGAL::Simple_cartesian<double> > >*) [1665]
                0.00    0.00       9/15          std::pair<std::__decay_and_strip<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, CGAL::Vector_3<CGAL::Simple_cartesian<double> > > >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, CGAL::Vector_3<CGAL::Simple_cartesian<double> > >, bool>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, CGAL::Vector_3<CGAL::Simple_cartesian<double> > >&&, bool&&) [1793]
-----------------------------------------------
                0.00    0.00       3/3           CGAL::Iso_cuboidC3<CGAL::Simple_cartesian<double> >::Iso_cuboidC3(CGAL::Point_3<CGAL::Simple_cartesian<double> > const&, CGAL::Point_3<CGAL::Simple_cartesian<double> > const&, CGAL::Point_3<CGAL::Simple_cartesian<double> > const&, CGAL::Point_3<CGAL::Simple_cartesian<double> > const&, CGAL::Point_3<CGAL::Simple_cartesian<double> > const&, CGAL::Point_3<CGAL::Simple_cartesian<double> > const&) [419]
[452]    0.0    0.00    0.00       3         CGAL::Simple_cartesian<double>::Boolean CGAL::less_x<CGAL::Simple_cartesian<double> >(CGAL::Point_3<CGAL::Simple_cartesian<double> > const&, CGAL::Point_3<CGAL::Simple_cartesian<double> > const&) [452]
                0.00    0.00       3/3           CGAL::Simple_cartesian<double>::Boolean CGAL::internal::less_x<CGAL::Simple_cartesian<double> >(CGAL::Simple_cartesian<double>::Point_3 const&, CGAL::Simple_cartesian<double>::Point_3 const&, CGAL::Simple_cartesian<double> const&) [453]
-----------------------------------------------
                0.00    0.00       3/3           CGAL::Simple_cartesian<double>::Boolean CGAL::less_x<CGAL::Simple_cartesian<double> >(CGAL::Point_3<CGAL::Simple_cartesian<double> > const&, CGAL::Point_3<CGAL::Simple_cartesian<double> > const&) [452]
[453]    0.0    0.00    0.00       3         CGAL::Simple_cartesian<double>::Boolean CGAL::internal::less_x<CGAL::Simple_cartesian<double> >(CGAL::Simple_cartesian<double>::Point_3 const&, CGAL::Simple_cartesian<double>::Point_3 const&, CGAL::Simple_cartesian<double> const&) [453]
                0.00    0.00       3/82222       CGAL::CartesianKernelFunctors::Less_x_3<CGAL::Simple_cartesian<double> >::operator()(CGAL::Point_3<CGAL::Simple_cartesian<double> > const&, CGAL::Point_3<CGAL::Simple_cartesian<double> > const&) const [101]
                0.00    0.00       3/6           CGAL::Cartesian_base_no_ref_count<double, CGAL::Simple_cartesian<double> >::less_x_3_object() const [2022]
-----------------------------------------------
                0.00    0.00      21/21          std::vector<bool, std::allocator<bool> >::insert(std::_Bit_const_iterator, unsigned long, bool const&) [383]
[454]    0.0    0.00    0.00      21         std::_Bit_const_iterator::_M_const_cast() const [454]
                0.00    0.00      21/576268      std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [180]
-----------------------------------------------
                0.00    0.00      21/21          std::vector<bool, std::allocator<bool> >::insert(std::_Bit_const_iterator, unsigned long, bool const&) [383]
[455]    0.0    0.00    0.00      21         std::vector<bool, std::allocator<bool> >::cbegin() const [455]
                0.00    0.00      21/9551        std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [373]
-----------------------------------------------
                0.00    0.00       3/3           Sampler::Sampler(Mesh const&, SamplingMethod) [235]
[456]    0.0    0.00    0.00       3         std::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, CGAL::Point_3<CGAL::Simple_cartesian<double> > >, bool> CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::property_map<CGAL::SM_Face_index, CGAL::Point_3<CGAL::Simple_cartesian<double> > >(std::string const&) const [456]
